date,email,count_sessions,sum_beacon_value,nunique_beacon_type,count_user_stay,count_pay_attempt,count_buy_click,nunique_gender,nunique_dob,nunique_language,nunique_report_type,nunique_device,profile_submit_count,transactions_amount,conversion_status
2021-06-21,1087158,1,3,1,2,0,0,1,1,1,1,1,8,0.0,0
2021-06-25,2912686,2,20,2,8,0,0,1,1,2,1,1,2,0.0,0
2021-05-03,2580638,1,12,3,4,0,1,1,1,1,1,1,9,0.0,0
2021-06-21,2880496,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-25,2896662,1,7,2,3,0,0,1,1,1,1,1,6,0.0,0
2021-06-09,1370511,1,10,1,4,0,0,1,1,1,1,1,30,0.0,0
2021-07-15,3112471,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-13,2632359,1,6,1,3,0,0,1,1,1,1,1,0,-1.0,0
2021-06-04,1103952,1,6,1,3,0,0,1,1,1,1,1,5,0.0,0
2021-06-27,1235114,1,496,1,31,0,0,1,1,1,1,1,3,0.0,0
2021-06-04,2705411,1,645,1,19,0,0,1,1,1,1,1,12,0.0,0
2021-05-08,1255243,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-20,2601469,1,10,1,4,0,0,1,1,1,1,1,8,0.0,0
2021-05-30,2708255,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-12,3070540,4,27,4,12,0,0,2,3,1,1,1,10,0.0,0
2021-07-24,3189412,4,25,5,11,0,0,2,3,1,1,1,13,0.0,0
2021-06-23,2891225,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-04,607439,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-11,1593315,2,4,2,3,0,0,1,1,1,2,1,38,0.0,0
2021-06-18,2775734,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-26,3209039,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-12,2626512,3,16,3,8,0,0,1,2,1,1,1,0,-1.0,0
2021-05-23,321119,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-05-20,2662020,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-18,2815421,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-19,2864974,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-05,3004829,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-06-03,2731661,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-06,2771425,1,3,1,2,0,0,1,1,1,1,1,9,0.0,0
2021-06-23,2854916,1,3,1,2,0,0,1,1,1,1,1,13,0.0,0
2021-06-07,1089974,4,40,4,16,0,0,1,2,1,1,1,39,0.0,0
2021-06-01,1197296,2,17,3,7,0,1,1,2,1,1,1,61,999.0,0
2021-07-31,3251392,2,20,2,8,0,0,2,2,1,1,1,2,0.0,0
2021-06-30,2929106,1,1,1,1,0,0,1,1,1,1,1,5,0.0,0
2021-07-24,3126782,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-16,2643254,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-07-21,3165542,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-02,2579066,1,2,2,1,0,1,1,1,1,1,1,2,0.0,0
2021-06-12,2812559,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-07-12,3072667,1,4,2,2,0,1,1,1,1,1,1,1,0.0,0
2021-07-19,3153661,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-27,16997,1,10,1,4,0,0,1,1,1,1,1,138,0.0,0
2021-06-11,2805211,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-13,1329909,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-19,1706585,1,6,1,3,0,0,1,1,1,1,1,3,949.0,0
2021-05-26,2684589,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-21,2666955,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-06-11,275898,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-12,2809406,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-27,275727,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-31,3251881,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-01,2346693,2,11,2,5,0,0,1,2,1,1,1,6,0.0,0
2021-05-21,2664067,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-06,2763413,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-16,2843571,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-14,3096024,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-05,3009263,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-05-20,2659853,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-07-26,2542230,2,11,2,5,0,0,2,2,1,2,1,13,0.0,0
2021-05-01,2571046,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-05-10,2617643,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-19,3152741,2,21,3,8,0,0,1,1,1,1,1,2,0.0,0
2021-05-11,2623545,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-25,2680321,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-09,3046328,2,14,3,6,0,1,1,1,1,1,1,2,0.0,0
2021-05-25,1990085,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-21,533092,1,10,1,4,0,0,1,1,1,1,1,4,999.0,0
2021-07-11,3070032,1,22,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-07-01,2970678,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-21,1891251,3,21,3,8,0,1,2,2,1,1,1,4,0.0,0
2021-06-04,2741172,1,1,1,0,1,0,1,1,1,1,1,2,999.0,0
2021-07-10,3056772,5,41,5,17,0,0,2,4,1,1,1,6,0.0,0
2021-06-12,2810757,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-07-28,1237590,1,172,2,18,0,1,1,1,1,1,1,4,0.0,0
2021-07-10,3058037,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-02,2727491,2,16,2,7,0,0,1,1,1,1,1,3,0.0,0
2021-06-21,2758668,1,3,1,2,0,0,1,1,1,1,1,6,0.0,0
2021-07-06,601800,1,4,2,2,0,1,1,1,1,1,1,2,0.0,0
2021-06-22,63312,1,10,1,4,0,0,1,1,1,1,1,28,0.0,0
2021-07-03,2991507,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-22,2028032,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-08,3040542,1,300,1,24,0,0,1,1,1,1,1,2,0.0,0
2021-07-04,2995602,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,2930948,3,26,3,11,0,0,1,2,1,2,1,6,0.0,0
2021-07-08,3036175,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-09,3027711,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-23,2768453,2,20,2,8,0,0,1,1,1,1,1,15,0.0,0
2021-07-26,3214317,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-24,2417019,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-20,3136513,2,7,2,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-11,2620388,4,40,4,16,0,0,1,2,1,1,1,10,0.0,0
2021-05-18,2652581,1,231,1,21,0,0,1,1,1,1,1,2,0.0,0
2021-07-25,111692,4,29,4,13,0,0,2,2,1,1,1,143,0.0,0
2021-06-19,2862460,6,42,6,19,0,0,2,5,1,1,1,9,0.0,0
2021-05-31,185621,2,4,2,3,0,0,2,2,1,1,1,5,0.0,0
2021-05-14,2633993,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-24,2674989,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-06-28,2937349,1,12,3,4,1,0,1,1,1,1,1,3,999.0,0
2021-06-10,2732758,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-03,272650,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-13,1698,8,65,9,27,0,1,1,5,1,1,1,323,0.0,0
2021-05-16,2641506,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-08,3034950,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-05-11,2624781,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-29,3185822,1,4,2,2,0,0,1,1,1,1,1,3,0.0,0
2021-06-27,2926406,1,9,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-07-12,3076204,3,13,4,6,0,0,1,3,1,1,1,3,0.0,0
2021-06-28,2942292,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-07-10,3060802,2,4,2,3,0,0,1,2,1,1,1,6,0.0,0
2021-06-16,2844291,2,7,2,4,0,0,1,2,1,1,1,3,0.0,0
2021-06-04,2743232,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-06,2600512,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-04,1450816,2,20,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-06-12,1792741,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-06-24,2550204,1,10,1,4,0,0,1,1,1,1,1,12,0.0,0
2021-05-08,2607519,1,7,2,3,0,0,1,1,1,1,1,5,0.0,0
2021-06-13,2740368,1,3,1,2,0,0,1,1,1,1,1,22,0.0,0
2021-07-11,3063625,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-19,66013,1,10,1,4,0,0,1,1,1,1,1,26,29.0,0
2021-05-19,1908147,1,10,1,4,0,0,1,1,1,1,1,46,0.0,0
2021-07-14,3097592,2,4,2,3,0,0,1,2,1,1,1,3,0.0,0
2021-06-18,2314881,1,10,1,4,0,0,1,1,1,1,1,53,0.0,0
2021-06-06,2758880,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-15,2777602,1,1128,1,47,0,0,1,1,1,1,1,2,0.0,0
2021-07-12,1396639,1,3,1,2,0,0,1,1,1,1,1,20,0.0,0
2021-06-27,2934128,3,16,3,8,0,0,1,1,1,2,1,4,0.0,0
2021-07-06,3014573,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-03,2581617,3,100,3,19,0,0,1,1,1,1,1,4,0.0,0
2021-06-15,780519,3,30,3,12,0,0,2,3,1,1,1,153,0.0,0
2021-07-09,65554,1,10,1,4,0,0,1,1,1,1,1,11,0.0,0
2021-07-31,3254759,3,30,3,12,0,0,1,1,2,1,1,3,0.0,0
2021-05-29,540110,2,20,2,8,0,0,2,1,1,1,1,12,0.0,0
2021-05-18,2648731,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-07-06,2973223,1,3,1,2,0,0,1,1,1,1,1,9,0.0,0
2021-05-24,1744689,2,11,2,5,0,0,2,2,1,1,1,8,0.0,0
2021-07-20,2833818,2,7,2,4,0,0,1,1,1,1,1,14,0.0,0
2021-05-04,2586120,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-18,3139627,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-07-09,3047218,6,61,7,24,0,0,2,2,1,1,1,6,0.0,0
2021-06-06,2761354,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-07-16,1918382,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-06-08,1084333,1,3,2,1,0,2,1,1,1,1,1,2,0.0,0
2021-07-01,2967333,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-07,221918,4,33,4,14,0,0,2,4,1,1,1,39,0.0,0
2021-05-18,2648861,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-10,2614992,1,105,1,14,0,0,1,1,1,1,1,4,0.0,0
2021-07-03,2278297,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-06-07,2772994,1,28,1,7,0,0,1,1,1,1,1,1,0.0,0
2021-05-11,2621620,1,11,2,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-14,2709650,1,10,1,4,0,0,1,1,1,1,1,27,0.0,0
2021-05-09,2611597,1,1,1,1,0,0,1,1,1,1,1,11,0.0,0
2021-06-14,278212,3,3,3,3,0,0,1,1,1,1,1,7,0.0,0
2021-06-25,2912842,3,31,4,12,0,0,1,2,1,1,1,4,0.0,0
2021-07-13,2620113,1,1,1,1,0,0,1,1,1,1,1,5,0.0,0
2021-06-13,2822426,1,12,3,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-02,2703240,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-12,2811021,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-30,2949625,1,10,1,4,0,0,1,1,1,1,1,11,0.0,0
2021-07-22,3175276,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-13,231731,1,11,2,4,0,0,1,1,1,1,1,14,0.0,0
2021-06-27,2929526,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-08,3033940,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-07-18,3133919,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-19,1387088,1,231,1,21,0,0,1,1,1,1,1,26,0.0,0
2021-07-05,1027057,1,1,1,1,0,0,1,1,1,1,1,7,0.0,0
2021-07-28,3233759,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-12,2809297,2,20,2,8,0,0,1,2,1,1,1,2,0.0,0
2021-07-13,2672728,2,20,2,8,0,0,1,1,1,2,1,11,0.0,0
2021-06-22,2888370,1,12,3,4,0,1,1,1,1,1,1,6,0.0,0
2021-06-03,2734114,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-06-29,2946880,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-23,2898728,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-29,2696623,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-30,2706189,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-02,2728776,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-10,3054930,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2878598,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-07,2771515,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,300343,2,20,2,8,0,0,2,2,1,1,1,7,0.0,0
2021-05-27,2689026,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-23,2892672,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-07,2497803,3,5,3,4,0,0,1,2,1,1,1,10,0.0,0
2021-06-23,2894323,1,153,1,17,0,0,1,1,1,1,1,4,0.0,0
2021-07-01,2771990,7,47,8,21,0,0,2,3,1,1,1,52,0.0,0
2021-05-29,2700610,1,3,1,2,0,0,1,1,1,1,1,7,0.0,0
2021-07-02,4727,1,10,1,4,0,0,1,1,1,1,1,29,0.0,0
2021-07-31,3259018,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-06,3012689,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-06-19,2865104,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-27,3195549,1,10,1,4,0,0,1,1,1,1,1,8,0.0,0
2021-05-03,2579808,2,20,2,8,0,0,1,1,1,1,1,4,0.0,0
2021-05-27,2690499,1,1,1,0,1,0,1,1,1,1,1,1,1499.0,0
2021-07-28,3227595,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-29,2932475,3,12,3,6,0,0,1,1,1,1,1,6,0.0,0
2021-06-17,2845402,1,13,2,4,0,0,1,1,1,1,1,5,0.0,0
2021-05-11,2619912,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-15,3106327,1,253,1,22,0,0,1,1,1,1,1,2,0.0,0
2021-06-26,2898899,1,2,2,1,0,1,1,1,1,1,1,3,0.0,0
2021-07-27,2335608,1,11,2,4,0,0,1,1,1,1,1,12,0.0,0
2021-06-15,2838177,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-07-01,2966464,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-15,3112066,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-07,520452,1,10,1,4,0,0,1,1,1,1,1,10,0.0,0
2021-07-06,3017672,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-15,2834480,1,1,1,1,0,0,1,1,1,1,1,4,0.0,0
2021-05-04,2588305,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-13,2818228,5,17,5,10,0,0,1,2,1,1,1,6,0.0,0
2021-06-14,2831193,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-06-28,2939527,2,21,3,8,0,1,1,1,1,1,1,3,0.0,0
2021-06-14,2827274,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-07-23,3181667,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-01,2719434,1,66,1,11,0,0,1,1,1,1,1,2,0.0,0
2021-05-06,2599810,2,22,4,8,0,1,1,1,1,1,1,7,0.0,0
2021-06-08,2775763,1,3,1,2,0,0,1,1,1,1,1,5,0.0,0
2021-06-15,1056,1,3,1,2,0,0,1,1,1,1,1,19,0.0,0
2021-06-30,1692977,1,3,1,2,0,0,1,1,1,1,1,4,0.0,0
2021-07-18,3138020,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-07-11,3067432,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-24,2904128,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-05,2593908,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-09,3045288,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2874243,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-19,2652754,2,697,6,34,2,4,1,1,1,1,1,6,2997.0,0
2021-07-18,2590972,1,2,2,1,0,1,1,1,1,1,1,9,0.0,0
2021-07-04,2990723,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-06-06,2757495,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-13,3082901,3,22,4,9,0,1,1,2,1,1,1,7,0.0,0
2021-06-22,996569,2,20,2,8,0,0,1,1,1,1,1,29,0.0,0
2021-07-14,3102682,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-04,2745545,1,7,2,3,0,1,1,1,1,1,1,22,0.0,0
2021-07-11,3069066,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-25,2917201,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-26,3208524,2,17,3,7,0,1,1,1,1,1,1,3,0.0,0
2021-07-16,3112423,2,13,4,5,0,1,1,1,1,1,1,5,0.0,0
2021-06-23,2523235,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-07-01,2969820,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-22,2882974,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-02,715281,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-21,2661380,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-07-08,3034683,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-06-30,2958223,5,33,5,15,0,0,2,2,1,2,1,6,0.0,0
2021-07-21,60434,2,6,2,4,0,0,1,2,1,1,1,61,0.0,0
2021-07-21,3166976,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-03,2583743,1,10,1,4,0,0,1,1,1,1,1,10,0.0,0
2021-07-11,3063872,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0
2021-06-21,2881691,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-14,3047770,1,10,1,4,0,0,1,1,1,1,1,42,0.0,0
2021-05-21,2666724,2,11,2,5,0,0,1,1,1,2,1,4,0.0,0
2021-07-18,2757509,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-07-01,2972696,2,11,2,5,0,0,1,1,1,1,1,2,0.0,0
2021-07-18,1473214,2,14,3,6,0,0,1,1,1,2,1,5,0.0,0
2021-05-24,936739,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-31,2717155,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-11,2804290,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-28,3225493,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-07-23,3112338,3,30,3,12,0,0,2,2,1,1,1,38,0.0,0
2021-07-02,2854258,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-14,2817242,2,4,2,3,0,0,1,1,1,2,1,6,0.0,0
2021-07-09,734431,2,15,3,6,0,0,1,2,1,1,1,3,0.0,0
2021-07-19,3147868,4,31,4,13,0,0,1,4,1,1,1,5,0.0,0
2021-06-09,2783755,2,9,2,5,0,0,2,2,1,1,1,2,0.0,0
2021-06-29,728918,2,21,3,8,0,1,1,1,1,1,1,15,0.0,0
2021-05-23,2670802,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-18,2648687,3,20,5,7,0,1,1,1,1,1,1,13,0.0,0
2021-07-19,3153193,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-31,2222283,1,78,1,12,0,0,1,1,1,1,1,6,0.0,0
2021-07-30,3243313,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-02,2578362,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-06,1020156,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-24,2903841,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-14,2636008,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-13,3094690,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-27,3221705,2,9,2,5,0,0,1,1,1,1,1,2,0.0,0
2021-07-21,1073328,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-07-08,3036773,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-03,2987733,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-15,2834533,2,2,2,2,0,0,1,2,1,1,1,3,0.0,0
2021-06-09,2788837,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-31,3253116,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-05-14,1193806,1,7,2,3,0,0,1,1,1,1,1,2,0.0,0
2021-07-14,3095373,4,24,4,11,0,0,2,3,1,1,1,4,0.0,0
2021-07-25,2946423,1,11,2,4,0,1,1,1,1,1,1,10,0.0,0
2021-07-24,3191208,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-04,186545,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-18,2852297,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-07-09,2243389,1,10,1,4,0,0,1,1,1,1,1,104,0.0,0
2021-07-23,3185585,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-06-16,2842444,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-27,3222628,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-29,2696836,3,23,3,10,0,0,1,1,2,1,1,10,0.0,0
2021-06-01,1643094,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-21,2736491,3,22,3,10,0,0,1,1,1,1,1,4,0.0,0
2021-07-01,2965579,1,36,1,8,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2878099,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-15,2837422,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-19,3148300,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,2928238,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-17,2847169,1,12,3,4,0,1,1,1,1,1,1,1,0.0,0
2021-05-28,2693882,3,31,4,12,0,0,2,3,1,1,1,7,0.0,0
2021-05-18,2361844,1,10,1,4,0,0,1,1,1,1,1,5,520.0,0
2021-07-22,2557154,1,6,1,3,0,0,1,1,1,1,1,14,0.0,0
2021-06-24,1550995,4,29,4,13,0,0,1,2,1,1,1,21,0.0,0
2021-05-31,2713331,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-08,2775114,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-09,19386,3,16,3,8,0,0,2,3,1,1,1,279,0.0,0
2021-07-24,1171094,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-05-17,2646201,1,7,2,3,0,1,1,1,1,1,1,1,0.0,0
2021-07-04,2996091,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-13,1137886,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-03,1795418,2,11,2,5,0,0,1,1,1,2,1,3,0.0,0
2021-05-04,2588555,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-29,2946421,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-29,3239564,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-17,2849069,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-07,3028445,3,23,3,10,0,0,1,2,1,1,1,9,0.0,0
2021-07-05,3004270,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-19,3115178,1,11,2,4,0,1,1,1,1,1,1,6,0.0,0
2021-06-23,2896141,3,23,3,10,0,0,2,3,1,1,1,5,0.0,0
2021-07-11,3062827,3,5,3,4,0,0,1,2,1,1,1,6,0.0,0
2021-07-26,744971,1,1,1,1,0,0,1,1,1,1,1,4,0.0,0
2021-06-23,2730743,1,10,1,4,0,0,1,1,1,1,1,14,0.0,0
2021-06-10,2797585,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,2934197,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-22,2845724,1,11,2,4,0,1,1,1,1,1,1,12,0.0,0
2021-06-08,1710067,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-09,2790240,2,21,3,8,0,0,1,1,1,1,1,2,0.0,0
2021-07-04,2992287,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-09,1379382,1,10,1,4,0,0,1,1,1,1,1,48,0.0,0
2021-07-05,3009561,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-28,3195102,1,17,3,5,0,1,1,1,1,1,1,2,0.0,0
2021-05-04,2586031,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-07-11,3069611,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-05-05,1284974,1,7,1,3,0,0,1,1,1,1,1,16,0.0,0
2021-07-24,3197291,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-13,2132852,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-05-25,2073928,4,30,5,13,0,1,2,2,1,1,1,11,0.0,0
2021-06-21,2877048,1,325,1,25,0,0,1,1,1,1,1,1,0.0,0
2021-07-11,2604512,6,51,6,21,0,0,2,5,1,1,1,125,0.0,0
2021-07-05,3004541,1,4,2,2,0,1,1,1,1,1,1,1,0.0,0
